2.252800e-03 -6.894967e-02 2.252800e-03 7.132994e-04 
2.262800e-03 -7.106442e-02 2.262800e-03 7.349619e-04 
2.272800e-03 -7.310917e-02 2.272800e-03 7.558992e-04 
2.282800e-03 -7.508174e-02 2.282800e-03 7.760904e-04 
2.292800e-03 -7.698002e-02 2.292800e-03 7.955158e-04 
2.302800e-03 -7.880200e-02 2.302800e-03 8.141561e-04 
2.312800e-03 -8.054572e-02 2.312800e-03 8.319929e-04 
2.322800e-03 -8.220931e-02 2.322800e-03 8.490086e-04 
2.332800e-03 -8.379099e-02 2.332800e-03 8.651864e-04 
2.342800e-03 -8.528905e-02 2.342800e-03 8.805104e-04 
2.352800e-03 -8.670187e-02 2.352800e-03 8.949655e-04 
2.362800e-03 -8.802794e-02 2.362800e-03 9.085373e-04 
2.372800e-03 -8.926582e-02 2.372800e-03 9.212126e-04 
2.382800e-03 -9.041418e-02 2.382800e-03 9.329787e-04 
2.392800e-03 -9.147176e-02 2.392800e-03 9.438240e-04 
2.402800e-03 -9.243742e-02 2.402800e-03 9.537379e-04 
2.412800e-03 -9.331012e-02 2.412800e-03 9.627106e-04 
2.422800e-03 -9.408890e-02 2.422800e-03 9.707333e-04 
2.432800e-03 -9.477292e-02 2.432800e-03 9.777979e-04 
2.442800e-03 -9.536144e-02 2.442800e-03 9.838975e-04 
2.452800e-03 -9.585381e-02 2.452800e-03 9.890262e-04 
2.462800e-03 -9.624949e-02 2.462800e-03 9.931788e-04 
2.472800e-03 -9.654807e-02 2.472800e-03 9.963513e-04 
2.482800e-03 -9.674920e-02 2.482800e-03 9.985404e-04 
2.492800e-03 -9.685268e-02 2.492800e-03 9.997442e-04 
2.502800e-03 -9.685838e-02 2.502800e-03 9.999613e-04 
2.512800e-03 -9.676631e-02 2.512800e-03 9.991916e-04 
2.522800e-03 -9.657656e-02 2.522800e-03 9.974358e-04 
2.532800e-03 -9.628933e-02 2.532800e-03 9.946956e-04 
2.542800e-03 -9.590496e-02 2.542800e-03 9.909738e-04 
2.552800e-03 -9.542384e-02 2.552800e-03 9.862741e-04 
2.562800e-03 -9.484651e-02 2.562800e-03 9.806010e-04 
2.572800e-03 -9.417359e-02 2.572800e-03 9.739601e-04 
2.582800e-03 -9.340582e-02 2.582800e-03 9.663581e-04 
2.592800e-03 -9.254403e-02 2.592800e-03 9.578024e-04 
2.602800e-03 -9.158916e-02 2.602800e-03 9.483015e-04 
2.612800e-03 -9.054225e-02 2.612800e-03 9.378647e-04 
2.622800e-03 -8.940442e-02 2.622800e-03 9.265024e-04 
2.632800e-03 -8.817692e-02 2.632800e-03 9.142257e-04 
2.642800e-03 -8.686106e-02 2.642800e-03 9.010467e-04 
2.652800e-03 -8.545828e-02 2.652800e-03 8.869786e-04 
2.662800e-03 -8.397008e-02 2.662800e-03 8.720351e-04 
2.672800e-03 -8.239808e-02 2.672800e-03 8.562310e-04 
2.682800e-03 -8.074396e-02 2.682800e-03 8.395819e-04 
2.692800e-03 -7.900949e-02 2.692800e-03 8.221043e-04 
2.702800e-03 -7.719654e-02 2.702800e-03 8.038153e-04 
2.712800e-03 -7.530706e-02 2.712800e-03 7.847331e-04 
2.722800e-03 -7.334305e-02 2.722800e-03 7.648764e-04 
2.732800e-03 -7.130662e-02 2.732800e-03 7.442649e-04 
2.742800e-03 -6.919993e-02 2.742800e-03 7.229189e-04 
2.752800e-03 -6.702521e-02 2.752800e-03 7.008595e-04 
2.762800e-03 -6.478478e-02 2.762800e-03 6.781084e-04 
2.772800e-03 -6.248101e-02 2.772800e-03 6.546880e-04 
2.782800e-03 -6.011632e-02 2.782800e-03 6.306216e-04 
2.792800e-03 -5.769320e-02 2.792800e-03 6.059329e-04 
2.802800e-03 -5.521420e-02 2.802800e-03 5.806461e-04 
2.812800e-03 -5.268191e-02 2.812800e-03 5.547863e-04 
2.822800e-03 -5.009899e-02 2.822800e-03 5.283791e-04 
2.832800e-03 -4.746811e-02 2.832800e-03 5.014503e-04 
